,poches,score
3287,2HPF_pocket6_atm.pdb;1HII_pocket7_atm.pdb,0.0
3288,4UPJ_pocket4_atm.pdb;5UPJ_pocket4_atm.pdb,0.0
3289,1HII_pocket6_atm.pdb;1IDA_pocket1_atm.pdb,0.0
3290,3ECG_pocket5_atm.pdb;1HSH_pocket2_atm.pdb,0.0
3291,1JLD_pocket4_atm.pdb;2HPF_pocket6_atm.pdb,0.0
3292,1JLD_pocket9_atm.pdb;1HII_pocket2_atm.pdb,0.0
3293,1HSI_pocket4_atm.pdb;1JLD_pocket5_atm.pdb,0.0312
3294,4UPJ_pocket1_atm.pdb;3EBZ_pocket10_atm.pdb,0.0
3295,2HPE_pocket4_atm.pdb;4UPJ_pocket2_atm.pdb,0.0
3296,1IDA_pocket7_atm.pdb;1HSI_pocket6_atm.pdb,0.0
3297,4UPJ_pocket6_atm.pdb;1HSI_pocket6_atm.pdb,0.0
3298,3S45_pocket3_atm.pdb;6UPJ_pocket2_atm.pdb,0.0
3299,3EBZ_pocket8_atm.pdb;1JLD_pocket3_atm.pdb,0.0
3300,5UPJ_pocket6_atm.pdb;3EBZ_pocket9_atm.pdb,0.0
3301,2HPE_pocket4_atm.pdb;3UPJ_pocket7_atm.pdb,0.0
3302,1IVQ_pocket5_atm.pdb;3EC0_pocket4_atm.pdb,0.0
3303,1HII_pocket3_atm.pdb;3S45_pocket11_atm.pdb,0.0375
3304,3EBZ_pocket2_atm.pdb;2HPF_pocket6_atm.pdb,0.0
3305,1HSH_pocket8_atm.pdb;3EC0_pocket2_atm.pdb,0.0
3306,2HPE_pocket1_atm.pdb;6UPJ_pocket5_atm.pdb,0.0
3307,3UPJ_pocket6_atm.pdb;1JLD_pocket0_atm.pdb,0.1409
3308,1IVQ_pocket3_atm.pdb;3EC0_pocket4_atm.pdb,0.0
3309,1IDB_pocket10_atm.pdb;6UPJ_pocket1_atm.pdb,0.0758
3310,3EC0_pocket1_atm.pdb;3S45_pocket2_atm.pdb,0.9455
3311,2HPE_pocket6_atm.pdb;1HII_pocket5_atm.pdb,0.0
3312,4UPJ_pocket6_atm.pdb;3EBZ_pocket0_atm.pdb,0.0
3313,1HII_pocket3_atm.pdb;1HSH_pocket0_atm.pdb,0.0
3314,1IVP_pocket0_atm.pdb;3UPJ_pocket7_atm.pdb,0.007
3315,1IDA_pocket7_atm.pdb;1JLD_pocket0_atm.pdb,0.0
3316,3ECG_pocket4_atm.pdb;3EC0_pocket8_atm.pdb,0.0
3317,3S45_pocket5_atm.pdb;5UPJ_pocket3_atm.pdb,0.0
3318,3UPJ_pocket3_atm.pdb;5UPJ_pocket1_atm.pdb,0.0
3319,1HSI_pocket3_atm.pdb;3S45_pocket8_atm.pdb,0.0
3320,1IVP_pocket3_atm.pdb;3EBZ_pocket6_atm.pdb,0.0
3321,6UPJ_pocket3_atm.pdb;2MIP_pocket0_atm.pdb,0.0
3322,1IDB_pocket1_atm.pdb;2MIP_pocket5_atm.pdb,0.0
3323,2HPE_pocket5_atm.pdb;1HSH_pocket7_atm.pdb,0.0
3324,1IDA_pocket5_atm.pdb;1IVQ_pocket4_atm.pdb,0.0
3325,3ECG_pocket1_atm.pdb;1HSH_pocket0_atm.pdb,0.0
3326,4UPJ_pocket4_atm.pdb;1JLD_pocket4_atm.pdb,0.0
3327,1JLD_pocket7_atm.pdb;3EBZ_pocket1_atm.pdb,0.0
3328,4UPJ_pocket5_atm.pdb;1IVP_pocket5_atm.pdb,0.0
3329,1IDB_pocket10_atm.pdb;5UPJ_pocket0_atm.pdb,0.0714
3330,6UPJ_pocket6_atm.pdb;1JLD_pocket10_atm.pdb,0.0
3331,3EC0_pocket9_atm.pdb;3EBZ_pocket1_atm.pdb,0.0
3332,1HSH_pocket5_atm.pdb;1HSH_pocket3_atm.pdb,0.0
3333,1HSI_pocket7_atm.pdb;3UPJ_pocket3_atm.pdb,0.0
3334,2HPE_pocket3_atm.pdb;1HSH_pocket0_atm.pdb,0.0092
3335,2HPE_pocket4_atm.pdb;2MIP_pocket4_atm.pdb,0.0
3336,1HSH_pocket3_atm.pdb;1HSH_pocket6_atm.pdb,0.0
3337,5UPJ_pocket3_atm.pdb;3ECG_pocket9_atm.pdb,0.0
3338,1HSI_pocket2_atm.pdb;1JLD_pocket6_atm.pdb,0.2353
3339,4UPJ_pocket4_atm.pdb;1IDB_pocket2_atm.pdb,0.0
3340,1HSH_pocket4_atm.pdb;3EC0_pocket1_atm.pdb,0.0
3341,3S45_pocket10_atm.pdb;3EBZ_pocket0_atm.pdb,0.0
3342,3UPJ_pocket6_atm.pdb;2HPE_pocket7_atm.pdb,0.0
3343,1IDB_pocket8_atm.pdb;3EC0_pocket4_atm.pdb,0.0
3344,1HII_pocket4_atm.pdb;2MIP_pocket0_atm.pdb,0.0152
3345,1HSH_pocket1_atm.pdb;1JLD_pocket10_atm.pdb,0.2308
3346,1JLD_pocket2_atm.pdb;1IDB_pocket4_atm.pdb,0.6136
3347,1IDB_pocket5_atm.pdb;1IVP_pocket9_atm.pdb,0.0
3348,3S45_pocket7_atm.pdb;3EBZ_pocket3_atm.pdb,0.0122
3349,1HII_pocket8_atm.pdb;2MIP_pocket5_atm.pdb,0.0
3350,1JLD_pocket10_atm.pdb;3EBZ_pocket5_atm.pdb,0.0
3351,1IVP_pocket0_atm.pdb;3ECG_pocket11_atm.pdb,0.0071
3352,3EBZ_pocket8_atm.pdb;6UPJ_pocket5_atm.pdb,0.0
3353,1JLD_pocket4_atm.pdb;1HSH_pocket0_atm.pdb,0.0189
3354,1HSH_pocket4_atm.pdb;1IVQ_pocket1_atm.pdb,0.0
3355,1IDB_pocket5_atm.pdb;1IDA_pocket3_atm.pdb,0.0
3356,3EBZ_pocket11_atm.pdb;3EC0_pocket2_atm.pdb,0.0366
3357,1IDA_pocket7_atm.pdb;3EBZ_pocket5_atm.pdb,0.0
3358,3EBZ_pocket8_atm.pdb;3EBZ_pocket3_atm.pdb,0.0119
3359,5UPJ_pocket2_atm.pdb;3S45_pocket4_atm.pdb,0.0
3360,2HPF_pocket1_atm.pdb;3EBZ_pocket5_atm.pdb,0.0526
3361,1IDA_pocket0_atm.pdb;5UPJ_pocket5_atm.pdb,0.0
3362,3ECG_pocket2_atm.pdb;3S45_pocket9_atm.pdb,0.0
3363,1IDB_pocket5_atm.pdb;1IVP_pocket8_atm.pdb,0.0
3364,1HII_pocket8_atm.pdb;3S45_pocket1_atm.pdb,0.0
3365,3EBZ_pocket6_atm.pdb;1JLD_pocket6_atm.pdb,0.0667
3366,1IVQ_pocket5_atm.pdb;1IVP_pocket8_atm.pdb,0.0
3367,5UPJ_pocket1_atm.pdb;3ECG_pocket8_atm.pdb,0.46
3368,1IDA_pocket0_atm.pdb;1IVP_pocket3_atm.pdb,0.0
3369,1IVQ_pocket7_atm.pdb;1IDB_pocket6_atm.pdb,0.0
3370,4UPJ_pocket6_atm.pdb;3EC0_pocket7_atm.pdb,0.0
3371,3EBZ_pocket7_atm.pdb;1HII_pocket2_atm.pdb,0.0
3372,3UPJ_pocket3_atm.pdb;3UPJ_pocket5_atm.pdb,0.0
3373,3EBZ_pocket11_atm.pdb;6UPJ_pocket7_atm.pdb,0.0
3374,2MIP_pocket5_atm.pdb;1JLD_pocket0_atm.pdb,0.0119
3375,1HII_pocket7_atm.pdb;1HSH_pocket6_atm.pdb,0.0
3376,1IDB_pocket3_atm.pdb;6UPJ_pocket4_atm.pdb,0.0
3377,3ECG_pocket4_atm.pdb;2HPE_pocket7_atm.pdb,0.0
3378,4UPJ_pocket1_atm.pdb;1HSI_pocket2_atm.pdb,0.0845
3379,1JLD_pocket6_atm.pdb;3S45_pocket2_atm.pdb,0.0513
3380,3UPJ_pocket3_atm.pdb;3ECG_pocket7_atm.pdb,0.0
3381,3EC0_pocket3_atm.pdb;1HSI_pocket2_atm.pdb,0.0
3382,1HSI_pocket5_atm.pdb;2HPF_pocket5_atm.pdb,0.0
3383,3S45_pocket6_atm.pdb;3EC0_pocket7_atm.pdb,0.0
3384,1HII_pocket0_atm.pdb;3EC0_pocket2_atm.pdb,0.0
3385,1IVQ_pocket6_atm.pdb;3S45_pocket9_atm.pdb,0.0
3386,2HPF_pocket2_atm.pdb;3S45_pocket9_atm.pdb,0.0
3387,3ECG_pocket1_atm.pdb;4UPJ_pocket7_atm.pdb,0.2456
3388,1HSI_pocket9_atm.pdb;3UPJ_pocket1_atm.pdb,0.0
3389,4UPJ_pocket3_atm.pdb;2HPF_pocket4_atm.pdb,0.0
3390,2HPF_pocket2_atm.pdb;3ECG_pocket11_atm.pdb,0.0
3391,1HSH_pocket8_atm.pdb;1HSH_pocket3_atm.pdb,0.0
3392,4UPJ_pocket6_atm.pdb;1HSH_pocket8_atm.pdb,0.0
3393,1HSH_pocket3_atm.pdb;1IVP_pocket7_atm.pdb,0.0
3394,3EC0_pocket6_atm.pdb;1JLD_pocket7_atm.pdb,0.0
3395,6UPJ_pocket8_atm.pdb;1HSH_pocket7_atm.pdb,0.0
3396,1IDB_pocket10_atm.pdb;6UPJ_pocket2_atm.pdb,0.0
3397,1HSH_pocket4_atm.pdb;1HSI_pocket2_atm.pdb,0.0
3398,1JLD_pocket3_atm.pdb;2HPF_pocket6_atm.pdb,0.0
3399,1IDB_pocket1_atm.pdb;6UPJ_pocket6_atm.pdb,0.0
3400,3S45_pocket10_atm.pdb;1JLD_pocket0_atm.pdb,0.0
3401,5UPJ_pocket6_atm.pdb;3S45_pocket10_atm.pdb,0.0
3402,3EC0_pocket3_atm.pdb;1IDA_pocket5_atm.pdb,0.0
3403,3EBZ_pocket7_atm.pdb;2HPE_pocket0_atm.pdb,0.237
3404,1IDA_pocket4_atm.pdb;1IVQ_pocket0_atm.pdb,0.0811
3405,3S45_pocket6_atm.pdb;1IDA_pocket1_atm.pdb,0.0
3406,3UPJ_pocket3_atm.pdb;3EC0_pocket5_atm.pdb,0.08
3407,1IVP_pocket0_atm.pdb;1IVP_pocket4_atm.pdb,0.0075
3408,1IDA_pocket2_atm.pdb;3ECG_pocket0_atm.pdb,0.2812
3409,1HSI_pocket7_atm.pdb;1IVQ_pocket7_atm.pdb,0.5366
3410,3EC0_pocket0_atm.pdb;1IVQ_pocket7_atm.pdb,0.0067
3411,2MIP_pocket3_atm.pdb;2HPF_pocket5_atm.pdb,0.0
3412,2MIP_pocket1_atm.pdb;1JLD_pocket7_atm.pdb,0.0
3413,6UPJ_pocket8_atm.pdb;1HSH_pocket3_atm.pdb,0.0
3414,3S45_pocket7_atm.pdb;3EBZ_pocket5_atm.pdb,0.0
3415,2HPE_pocket5_atm.pdb;1IDA_pocket6_atm.pdb,0.0
3416,2MIP_pocket0_atm.pdb;1HSH_pocket3_atm.pdb,0.0
3417,2HPE_pocket6_atm.pdb;1JLD_pocket0_atm.pdb,0.0
3418,1IDA_pocket4_atm.pdb;3S45_pocket11_atm.pdb,0.0
3419,1IVP_pocket4_atm.pdb;1HSH_pocket6_atm.pdb,0.0
3420,1IDB_pocket5_atm.pdb;2HPF_pocket6_atm.pdb,0.0
3421,1IDB_pocket10_atm.pdb;1HSH_pocket0_atm.pdb,0.045
3422,3ECG_pocket10_atm.pdb;1HII_pocket8_atm.pdb,0.0
3423,1IVQ_pocket0_atm.pdb;3EC0_pocket2_atm.pdb,0.0
3424,2HPE_pocket0_atm.pdb;4UPJ_pocket2_atm.pdb,0.0
3425,1JLD_pocket4_atm.pdb;1JLD_pocket8_atm.pdb,0.0
3426,1HSI_pocket7_atm.pdb;1IVQ_pocket6_atm.pdb,0.0
3427,1IVQ_pocket5_atm.pdb;3EC0_pocket9_atm.pdb,0.0
3428,1IDB_pocket10_atm.pdb;2HPF_pocket5_atm.pdb,0.5789
3429,1IDB_pocket9_atm.pdb;1IDB_pocket8_atm.pdb,0.0
3430,6UPJ_pocket0_atm.pdb;3ECG_pocket9_atm.pdb,0.0
3431,3EC0_pocket9_atm.pdb;3S45_pocket4_atm.pdb,0.0526
3432,3EC0_pocket7_atm.pdb;1IDA_pocket1_atm.pdb,0.0
3433,5UPJ_pocket0_atm.pdb;4UPJ_pocket1_atm.pdb,0.2269
3434,3EBZ_pocket6_atm.pdb;3EC0_pocket4_atm.pdb,0.0
3435,1IVP_pocket5_atm.pdb;3EC0_pocket2_atm.pdb,0.2958
3436,1IVP_pocket1_atm.pdb;1IDA_pocket6_atm.pdb,0.0
3437,1IDB_pocket9_atm.pdb;1IDB_pocket3_atm.pdb,0.0
3438,1IVQ_pocket7_atm.pdb;3UPJ_pocket5_atm.pdb,0.0
3439,3EC0_pocket6_atm.pdb;1IVP_pocket3_atm.pdb,0.0
3440,1HSH_pocket1_atm.pdb;6UPJ_pocket1_atm.pdb,0.0
3441,1IDB_pocket3_atm.pdb;1JLD_pocket8_atm.pdb,0.0
3442,1HII_pocket1_atm.pdb;3S45_pocket10_atm.pdb,0.0
3443,2HPE_pocket0_atm.pdb;2HPE_pocket2_atm.pdb,0.0247
3444,1IVQ_pocket5_atm.pdb;3S45_pocket10_atm.pdb,0.0
3445,6UPJ_pocket3_atm.pdb;3EC0_pocket7_atm.pdb,0.0
3446,1HSH_pocket8_atm.pdb;1IVP_pocket7_atm.pdb,0.4545
3447,2MIP_pocket1_atm.pdb;3S45_pocket3_atm.pdb,0.3396
3448,1HSH_pocket7_atm.pdb;1IVP_pocket3_atm.pdb,0.0
3449,3S45_pocket10_atm.pdb;1IVP_pocket11_atm.pdb,0.0
3450,1IDA_pocket2_atm.pdb;1JLD_pocket7_atm.pdb,0.0
3451,1HSI_pocket7_atm.pdb;1HSH_pocket1_atm.pdb,0.0
3452,1HII_pocket0_atm.pdb;1HSH_pocket0_atm.pdb,0.3148
3453,1HSH_pocket4_atm.pdb;3EC0_pocket5_atm.pdb,0.0
3454,3S45_pocket5_atm.pdb;1HII_pocket8_atm.pdb,0.0
3455,3UPJ_pocket6_atm.pdb;1IVP_pocket5_atm.pdb,0.0
3456,1IVP_pocket1_atm.pdb;3S45_pocket7_atm.pdb,0.0
3457,1HSH_pocket7_atm.pdb;3ECG_pocket11_atm.pdb,0.2273
3458,3UPJ_pocket6_atm.pdb;5UPJ_pocket4_atm.pdb,0.0
3459,4UPJ_pocket3_atm.pdb;4UPJ_pocket4_atm.pdb,0.0
3460,1IVP_pocket11_atm.pdb;3ECG_pocket8_atm.pdb,0.0
3461,3UPJ_pocket5_atm.pdb;1HSI_pocket9_atm.pdb,0.0
3462,1IDA_pocket7_atm.pdb;1JLD_pocket9_atm.pdb,0.0
3463,3EBZ_pocket8_atm.pdb;1IDA_pocket0_atm.pdb,0.0891
3464,3S45_pocket0_atm.pdb;2HPE_pocket7_atm.pdb,0.0
3465,1HSI_pocket7_atm.pdb;1IDB_pocket6_atm.pdb,0.0
3466,2HPE_pocket5_atm.pdb;1HII_pocket7_atm.pdb,0.0
3467,1IDA_pocket2_atm.pdb;3ECG_pocket5_atm.pdb,0.0
3468,3EC0_pocket3_atm.pdb;2HPE_pocket8_atm.pdb,0.0
3469,3ECG_pocket4_atm.pdb;3UPJ_pocket6_atm.pdb,0.0
3470,1JLD_pocket10_atm.pdb;3EC0_pocket6_atm.pdb,0.0
3471,1HSI_pocket0_atm.pdb;1HII_pocket1_atm.pdb,0.1624
3472,3EBZ_pocket7_atm.pdb;2HPF_pocket6_atm.pdb,0.0
3473,3ECG_pocket0_atm.pdb;1JLD_pocket0_atm.pdb,0.418
3474,1HSH_pocket2_atm.pdb;1JLD_pocket7_atm.pdb,0.0
3475,3EC0_pocket1_atm.pdb;3S45_pocket8_atm.pdb,0.0
3476,1HSI_pocket1_atm.pdb;3S45_pocket2_atm.pdb,0.0
3477,6UPJ_pocket0_atm.pdb;1HSI_pocket9_atm.pdb,0.0
3478,3ECG_pocket11_atm.pdb;1IDB_pocket7_atm.pdb,0.1957
3479,1HSH_pocket4_atm.pdb;1IVP_pocket9_atm.pdb,0.0
3480,2HPE_pocket0_atm.pdb;3EBZ_pocket6_atm.pdb,0.0
3481,3S45_pocket0_atm.pdb;3EBZ_pocket10_atm.pdb,0.0
3482,1IVQ_pocket6_atm.pdb;2MIP_pocket3_atm.pdb,0.0
3483,1JLD_pocket10_atm.pdb;1IVQ_pocket4_atm.pdb,0.0
3484,2HPE_pocket7_atm.pdb;3S45_pocket2_atm.pdb,0.0
3485,3ECG_pocket9_atm.pdb;1IVP_pocket7_atm.pdb,0.0
3486,1JLD_pocket9_atm.pdb;1IDB_pocket8_atm.pdb,0.0
3487,1HII_pocket3_atm.pdb;1IVP_pocket7_atm.pdb,0.0
3488,1HSI_pocket3_atm.pdb;3EC0_pocket7_atm.pdb,0.0
3489,1HII_pocket3_atm.pdb;2HPF_pocket6_atm.pdb,0.0
3490,1IDB_pocket6_atm.pdb;6UPJ_pocket1_atm.pdb,0.0
3491,3S45_pocket5_atm.pdb;3ECG_pocket8_atm.pdb,0.0714
3492,1HSI_pocket2_atm.pdb;4UPJ_pocket5_atm.pdb,0.0
3493,1HII_pocket1_atm.pdb;1IVQ_pocket7_atm.pdb,0.0
3494,5UPJ_pocket0_atm.pdb;4UPJ_pocket4_atm.pdb,0.0
3495,1IVQ_pocket6_atm.pdb;2HPE_pocket3_atm.pdb,0.0
3496,6UPJ_pocket6_atm.pdb;1IVP_pocket7_atm.pdb,0.0
3497,2MIP_pocket1_atm.pdb;3ECG_pocket0_atm.pdb,0.0
3498,6UPJ_pocket7_atm.pdb;1HSH_pocket0_atm.pdb,0.0
3499,2HPF_pocket6_atm.pdb;3ECG_pocket6_atm.pdb,0.0
3500,3ECG_pocket2_atm.pdb;1HII_pocket1_atm.pdb,0.0
3501,1IDA_pocket5_atm.pdb;1HII_pocket2_atm.pdb,0.0
3502,3EBZ_pocket11_atm.pdb;1IVP_pocket4_atm.pdb,0.0
3503,2HPF_pocket0_atm.pdb;1IVP_pocket0_atm.pdb,0.2614
3504,1HSH_pocket1_atm.pdb;3EC0_pocket1_atm.pdb,0.0
3505,1IDA_pocket5_atm.pdb;3ECG_pocket3_atm.pdb,0.0
3506,3EBZ_pocket2_atm.pdb;1JLD_pocket6_atm.pdb,0.0
3507,1IDB_pocket10_atm.pdb;1IDA_pocket5_atm.pdb,0.0
3508,1JLD_pocket8_atm.pdb;3ECG_pocket7_atm.pdb,0.0
3509,3ECG_pocket4_atm.pdb;3ECG_pocket5_atm.pdb,0.1167
3510,1IDB_pocket3_atm.pdb;1IVP_pocket10_atm.pdb,0.0
3511,3UPJ_pocket4_atm.pdb;4UPJ_pocket1_atm.pdb,0.0
3512,1IVP_pocket11_atm.pdb;1HII_pocket5_atm.pdb,0.0
3513,3EBZ_pocket7_atm.pdb;2HPE_pocket4_atm.pdb,0.0
3514,1HSI_pocket7_atm.pdb;6UPJ_pocket2_atm.pdb,0.0333
3515,3EBZ_pocket7_atm.pdb;1IDB_pocket1_atm.pdb,0.0
3516,5UPJ_pocket6_atm.pdb;1IDB_pocket7_atm.pdb,0.0
3517,1JLD_pocket3_atm.pdb;1IDA_pocket6_atm.pdb,0.7857
3518,3ECG_pocket4_atm.pdb;1IVP_pocket5_atm.pdb,0.0
3519,1HSI_pocket0_atm.pdb;5UPJ_pocket1_atm.pdb,0.0074
3520,1JLD_pocket3_atm.pdb;3ECG_pocket9_atm.pdb,0.0
3521,4UPJ_pocket1_atm.pdb;3EBZ_pocket0_atm.pdb,0.2364
3522,1JLD_pocket10_atm.pdb;3ECG_pocket3_atm.pdb,0.0
3523,3EC0_pocket6_atm.pdb;3ECG_pocket8_atm.pdb,0.0
3524,1HSI_pocket4_atm.pdb;1HII_pocket5_atm.pdb,0.0
3525,3EBZ_pocket3_atm.pdb;3EC0_pocket2_atm.pdb,0.0
3526,1IVQ_pocket6_atm.pdb;1IDA_pocket6_atm.pdb,0.0
3527,1HII_pocket0_atm.pdb;3ECG_pocket8_atm.pdb,0.1892
3528,3EBZ_pocket0_atm.pdb;3ECG_pocket3_atm.pdb,0.032
3529,6UPJ_pocket4_atm.pdb;1IDB_pocket8_atm.pdb,0.0
3530,3EC0_pocket4_atm.pdb;3EBZ_pocket10_atm.pdb,0.0
3531,1HSI_pocket6_atm.pdb;6UPJ_pocket7_atm.pdb,0.0
3532,1HII_pocket4_atm.pdb;1JLD_pocket10_atm.pdb,0.0
3533,1IVP_pocket11_atm.pdb;1IDA_pocket6_atm.pdb,0.0
3534,1HSH_pocket2_atm.pdb;4UPJ_pocket2_atm.pdb,0.0
3535,1HII_pocket6_atm.pdb;1HII_pocket2_atm.pdb,0.0
3536,1HSH_pocket2_atm.pdb;3ECG_pocket11_atm.pdb,0.0
3537,1IDA_pocket7_atm.pdb;1JLD_pocket5_atm.pdb,0.0
3538,3EBZ_pocket7_atm.pdb;3S45_pocket10_atm.pdb,0.0
3539,3EBZ_pocket8_atm.pdb;3EC0_pocket5_atm.pdb,0.0
3540,6UPJ_pocket3_atm.pdb;1IDB_pocket1_atm.pdb,0.0
3541,2HPE_pocket0_atm.pdb;3S45_pocket2_atm.pdb,0.0
3542,3EBZ_pocket7_atm.pdb;2HPF_pocket0_atm.pdb,0.3218
3543,1IVP_pocket11_atm.pdb;3EC0_pocket2_atm.pdb,0.0
3544,1IDB_pocket5_atm.pdb;1HSH_pocket8_atm.pdb,0.0
3545,2HPF_pocket5_atm.pdb;5UPJ_pocket5_atm.pdb,0.0
3546,4UPJ_pocket0_atm.pdb;2HPF_pocket5_atm.pdb,0.0588
3547,2HPF_pocket0_atm.pdb;6UPJ_pocket0_atm.pdb,0.3571
3548,1HII_pocket6_atm.pdb;1IVP_pocket5_atm.pdb,0.0
3549,1HII_pocket8_atm.pdb;1IDB_pocket2_atm.pdb,0.0
3550,6UPJ_pocket8_atm.pdb;3EC0_pocket2_atm.pdb,0.0
3551,2MIP_pocket3_atm.pdb;3S45_pocket11_atm.pdb,0.0
3552,3EC0_pocket7_atm.pdb;1IVQ_pocket4_atm.pdb,0.0
3553,4UPJ_pocket6_atm.pdb;1IVQ_pocket1_atm.pdb,0.0345
3554,5UPJ_pocket2_atm.pdb;1HSH_pocket8_atm.pdb,0.0
3555,1HII_pocket4_atm.pdb;3EC0_pocket4_atm.pdb,0.0
3556,1IVP_pocket11_atm.pdb;6UPJ_pocket7_atm.pdb,0.0
3557,3EBZ_pocket7_atm.pdb;3S45_pocket0_atm.pdb,0.1837
3558,1HII_pocket1_atm.pdb;1IVQ_pocket2_atm.pdb,0.0
3559,2MIP_pocket2_atm.pdb;2HPE_pocket6_atm.pdb,0.0
3560,5UPJ_pocket6_atm.pdb;2HPF_pocket1_atm.pdb,0.0
3561,1HSH_pocket2_atm.pdb;1JLD_pocket6_atm.pdb,0.0847
3562,2MIP_pocket0_atm.pdb;3ECG_pocket10_atm.pdb,0.0051
3563,6UPJ_pocket4_atm.pdb;6UPJ_pocket0_atm.pdb,0.0625
3564,6UPJ_pocket8_atm.pdb;1IVP_pocket8_atm.pdb,0.0
3565,1IDB_pocket0_atm.pdb;3ECG_pocket9_atm.pdb,0.0
3566,1IVQ_pocket6_atm.pdb;1IVQ_pocket7_atm.pdb,0.0
3567,1IVP_pocket4_atm.pdb;2HPE_pocket2_atm.pdb,0.0
3568,3UPJ_pocket6_atm.pdb;3EBZ_pocket3_atm.pdb,0.0
3569,3EC0_pocket3_atm.pdb;1IVP_pocket0_atm.pdb,0.0677
3570,4UPJ_pocket4_atm.pdb;3EC0_pocket8_atm.pdb,0.0
3571,5UPJ_pocket6_atm.pdb;3UPJ_pocket0_atm.pdb,0.1756
3572,1HSI_pocket7_atm.pdb;3ECG_pocket11_atm.pdb,0.0
3573,6UPJ_pocket6_atm.pdb;1HSH_pocket7_atm.pdb,0.0
3574,1HSI_pocket1_atm.pdb;3EC0_pocket4_atm.pdb,0.6875
3575,3ECG_pocket1_atm.pdb;1IDA_pocket3_atm.pdb,0.6939
3576,1IDB_pocket1_atm.pdb;1JLD_pocket0_atm.pdb,0.2667
3577,1IDA_pocket5_atm.pdb;5UPJ_pocket1_atm.pdb,0.0
3578,1HSI_pocket9_atm.pdb;3UPJ_pocket7_atm.pdb,0.0
3579,4UPJ_pocket6_atm.pdb;3ECG_pocket4_atm.pdb,0.0
3580,3UPJ_pocket3_atm.pdb;1IDB_pocket8_atm.pdb,0.0
3581,4UPJ_pocket4_atm.pdb;3EC0_pocket4_atm.pdb,0.0
3582,6UPJ_pocket2_atm.pdb;3ECG_pocket9_atm.pdb,0.0
3583,3ECG_pocket9_atm.pdb;1JLD_pocket5_atm.pdb,0.0
3584,1HII_pocket3_atm.pdb;2HPE_pocket7_atm.pdb,0.0
3585,6UPJ_pocket4_atm.pdb;2HPE_pocket4_atm.pdb,0.0
3586,2HPF_pocket6_atm.pdb;1HSI_pocket9_atm.pdb,0.0
3587,1HSI_pocket3_atm.pdb;1HSH_pocket0_atm.pdb,0.14
3588,5UPJ_pocket0_atm.pdb;4UPJ_pocket7_atm.pdb,0.0
3589,1IDB_pocket4_atm.pdb;3EBZ_pocket6_atm.pdb,0.0
3590,1IDB_pocket10_atm.pdb;1HSH_pocket1_atm.pdb,0.0952
3591,3S45_pocket3_atm.pdb;1IDB_pocket0_atm.pdb,0.0
3592,1IVQ_pocket3_atm.pdb;1HSH_pocket6_atm.pdb,0.0
3593,1JLD_pocket5_atm.pdb;3S45_pocket8_atm.pdb,0.0
3594,1IDA_pocket6_atm.pdb;1HSI_pocket6_atm.pdb,0.0
3595,1IVQ_pocket0_atm.pdb;4UPJ_pocket2_atm.pdb,0.0
3596,3ECG_pocket1_atm.pdb;2HPF_pocket6_atm.pdb,0.0
3597,1JLD_pocket2_atm.pdb;3S45_pocket6_atm.pdb,0.0
3598,1IVQ_pocket5_atm.pdb;1IVP_pocket2_atm.pdb,0.0
3599,3EBZ_pocket8_atm.pdb;3S45_pocket2_atm.pdb,0.0
3600,2HPF_pocket4_atm.pdb;1JLD_pocket0_atm.pdb,0.0107
3601,3ECG_pocket3_atm.pdb;1JLD_pocket0_atm.pdb,0.1613
3602,6UPJ_pocket1_atm.pdb;2HPF_pocket3_atm.pdb,0.0541
3603,5UPJ_pocket1_atm.pdb;6UPJ_pocket7_atm.pdb,0.0
3604,1IVP_pocket1_atm.pdb;4UPJ_pocket2_atm.pdb,0.0
3605,1IDB_pocket5_atm.pdb;4UPJ_pocket4_atm.pdb,0.0
3606,2HPE_pocket6_atm.pdb;1IDA_pocket1_atm.pdb,0.0
3607,1IDB_pocket0_atm.pdb;1IDB_pocket2_atm.pdb,0.0
3608,6UPJ_pocket8_atm.pdb;1HII_pocket1_atm.pdb,0.027
3609,3ECG_pocket0_atm.pdb;1IDA_pocket1_atm.pdb,0.1325
3610,1HSI_pocket4_atm.pdb;3EC0_pocket1_atm.pdb,0.0
3611,1HSH_pocket2_atm.pdb;2HPF_pocket6_atm.pdb,0.0
3612,3EBZ_pocket2_atm.pdb;1JLD_pocket5_atm.pdb,0.0
3613,3ECG_pocket4_atm.pdb;1JLD_pocket6_atm.pdb,0.0159
3614,3S45_pocket6_atm.pdb;1IDA_pocket3_atm.pdb,0.0
3615,3EBZ_pocket9_atm.pdb;6UPJ_pocket7_atm.pdb,0.0
3616,1HSH_pocket5_atm.pdb;1IDB_pocket7_atm.pdb,0.0
3617,1IVP_pocket3_atm.pdb;1JLD_pocket0_atm.pdb,0.0
3618,3ECG_pocket2_atm.pdb;1IVQ_pocket6_atm.pdb,0.0
3619,6UPJ_pocket0_atm.pdb;1JLD_pocket6_atm.pdb,0.2099
3620,1IVP_pocket6_atm.pdb;1HII_pocket7_atm.pdb,0.0
3621,1HII_pocket5_atm.pdb;4UPJ_pocket5_atm.pdb,0.0
3622,3EBZ_pocket7_atm.pdb;3S45_pocket5_atm.pdb,0.0
3623,1IDB_pocket3_atm.pdb;2HPF_pocket3_atm.pdb,0.0
